CustomerID,recency,frequency,monetary,r_score,f_score,m_score,segment
15585,176,1,455.3,2,1,2,Lost
15587,49,4,913.6800000000001,3,3,3,Loyal Customer
15589,255,3,478.53000000000003,1,2,2,Lost
15592,46,1,388.58,3,1,2,Potential Loyalist
15593,70,1,199.8,3,1,1,Potential Loyalist
15594,15,5,1771.78,4,3,4,Loyal Customer
15596,100,5,1406.59,2,3,4,At Risk
15597,34,1,324.57,3,1,2,Potential Loyalist
15598,52,1,240.68,3,1,1,Potential Loyalist
15599,26,2,761.74,4,1,3,New Customer
15601,10,14,6776.56,5,4,5,Champion
15602,7,9,1297.8700000000001,5,4,4,Champion
15603,78,1,48.480000000000004,2,1,1,Lost
15604,51,1,216.39,3,1,1,Potential Loyalist
15605,35,5,1198.23,3,3,4,Loyal Customer
15606,60,9,2920.16,3,4,5,Loyal Customer
15607,336,1,104.76,1,1,1,Lost
15608,27,4,1093.68,4,3,4,Loyal Customer
15609,183,1,298.48,1,1,2,Lost
15610,51,1,112.46000000000001,3,1,1,Potential Loyalist
15611,9,13,1591.45,5,4,4,Champion
15612,35,2,195.15,3,1,1,Potential Loyalist
15615,9,23,10399.74,5,4,5,Champion
15618,32,4,776.851,4,3,3,Loyal Customer
15619,10,1,336.40000000000003,5,1,2,New Customer
15620,56,3,1553.18,3,2,4,Potential Loyalist
15621,3,4,1293.03,5,3,4,Loyal Customer
15622,42,9,3709.56,3,4,5,Loyal Customer
15623,140,1,301.03,2,1,2,Lost
15624,116,4,588.13,2,3,3,At Risk
15625,103,4,1534.26,2,3,4,At Risk
15626,74,2,675.8,2,1,3,Lost
15628,4,9,2870.2400000000002,5,4,5,Champion
15630,44,2,1186.35,3,1,4,Potential Loyalist
15632,15,8,3285.31,4,4,5,Champion
15634,16,1,243.55,4,1,1,New Customer
15636,89,2,724.76,2,1,3,Lost
15637,52,1,223.36,3,1,1,Potential Loyalist
15639,133,1,425.32,2,1,2,Lost
15640,3,15,12416.11,5,4,5,Champion
15641,104,4,1887.2,2,3,4,At Risk
15643,191,3,664.0,1,2,3,Lost
15644,165,4,803.54,2,3,3,At Risk
15645,18,1,612.01,4,1,3,New Customer
15646,157,3,447.64000000000004,2,2,2,Lost
15648,203,2,639.5,1,1,3,Lost
15649,335,2,816.0,1,1,3,Lost
15651,36,3,646.3,3,2,3,Potential Loyalist
15652,90,1,337.74,2,1,2,Lost
15653,92,2,877.4399999999999,2,1,3,Lost
15654,8,2,922.53,5,1,3,New Customer
15655,242,1,560.67,1,1,3,Lost
15656,44,4,748.5,3,3,3,Loyal Customer
15657,22,1,30.0,4,1,1,New Customer
15658,189,5,1024.1000000000001,1,3,4,At Risk
15659,43,1,306.45,3,1,2,Potential Loyalist
15660,24,9,1600.86,4,4,4,Champion
15661,316,2,309.8,1,1,2,Lost
15663,105,1,138.14,2,1,1,Lost
15664,50,1,386.43,3,1,2,Potential Loyalist
15665,167,2,2222.21,2,1,5,Lost
15667,39,1,301.32,3,1,2,Potential Loyalist
15668,217,1,76.32000000000001,1,1,1,Lost
15669,39,4,684.34,3,3,3,Loyal Customer
15670,296,1,173.05,1,1,1,Lost
15671,18,7,2657.13,4,4,5,Champion
15673,87,4,2726.23,2,3,5,At Risk
15674,72,5,2446.6,2,3,5,At Risk
15675,80,3,323.69,2,2,2,Lost
15676,18,3,3435.76,4,2,5,New Customer
15677,48,1,657.23,3,1,3,Potential Loyalist
15678,52,1,352.7,3,1,2,Potential Loyalist
15679,23,4,781.28,4,3,3,Loyal Customer
15680,8,3,1333.68,5,2,4,New Customer
15681,24,5,1426.16,4,3,4,Loyal Customer
15683,116,1,193.75,2,1,1,Lost
15687,8,9,2993.1,5,4,5,Champion
15689,119,2,254.1,2,1,2,Lost
15690,3,2,239.76,5,1,1,New Customer
15691,251,1,136.8,1,1,1,Lost
15692,27,1,191.04,4,1,1,New Customer
15694,0,14,6479.4,5,4,5,Champion
15695,266,2,409.98,1,1,2,Lost
15696,32,8,2711.11,4,4,5,Champion
15699,17,1,309.65,4,1,2,New Customer
15700,171,2,696.68,2,1,3,Lost
15701,1,4,1529.0,5,3,4,Loyal Customer
15703,264,1,211.5,1,1,1,Lost
15704,139,4,2293.62,2,3,5,At Risk
15705,200,1,143.1,1,1,1,Lost
15706,63,4,1060.56,3,3,4,Loyal Customer
15707,34,4,916.98,3,3,3,Loyal Customer
15708,40,7,3235.25,3,4,5,Loyal Customer
15709,283,1,133.25,1,1,1,Lost
15712,8,5,1072.3600000000001,5,3,4,Loyal Customer
15713,142,2,356.7,2,1,2,Lost
15714,11,2,330.03000000000003,5,1,2,New Customer
15716,145,4,1101.1100000000001,2,3,4,At Risk
15717,233,1,150.3,1,1,1,Lost
15719,32,13,5030.07,4,4,5,Champion
15720,23,1,598.73,4,1,3,New Customer
15721,11,1,471.40000000000003,5,1,2,New Customer
15722,35,5,2211.21,3,3,5,Loyal Customer
15723,364,1,190.7,1,1,1,Lost
15724,200,2,218.25,1,1,1,Lost
15725,14,1,415.25,4,1,2,New Customer
15727,16,7,5159.06,4,4,5,Champion
15729,212,1,85.0,1,1,1,Lost
15730,65,3,1120.88,3,2,4,Potential Loyalist
15732,211,2,294.12,1,1,2,Lost
15733,282,1,162.3,1,1,1,Lost
15734,114,2,1339.45,2,1,4,Lost
15737,14,8,1188.1200000000001,4,4,4,Champion
15738,18,16,4812.42,4,4,5,Champion
15739,65,1,449.12,3,1,2,Potential Loyalist
15740,48,1,154.88,3,1,1,Potential Loyalist
15743,15,4,775.96,4,3,3,Loyal Customer
15744,77,1,34.8,2,1,1,Lost
15745,18,4,1094.59,4,3,4,Loyal Customer
15746,133,1,196.88,2,1,1,Lost
15747,12,3,946.64,5,2,4,New Customer
15748,39,1,144.36,3,1,1,Potential Loyalist
15749,234,3,44534.3,1,2,5,Lost
15750,2,8,2463.05,5,4,5,Champion
15752,39,7,2626.6,3,4,5,Loyal Customer
15753,304,1,79.2,1,1,1,Lost
15754,50,3,458.57,3,2,2,Potential Loyalist
15755,9,6,2364.25,5,3,5,Loyal Customer
15756,60,4,528.01,3,3,3,Loyal Customer
15757,65,2,714.42,3,1,3,Potential Loyalist
15758,24,1,205.25,4,1,1,New Customer
15759,217,3,253.04,1,2,2,Lost
15762,64,2,583.75,3,1,3,Potential Loyalist
15763,31,2,1086.92,4,1,4,New Customer
15764,87,6,3279.97,2,3,5,At Risk
15766,63,1,315.06,3,1,2,Potential Loyalist
15768,115,3,621.8299999999999,2,2,3,Lost
15769,6,26,56252.72,5,4,5,Champion
15773,5,1,635.6800000000001,5,1,3,New Customer
15774,68,1,270.8,3,1,2,Potential Loyalist
15775,244,1,104.9,1,1,1,Lost
15776,132,1,241.62,2,1,1,Lost
15777,240,4,1047.11,1,3,4,At Risk
15780,183,3,475.28000000000003,1,2,2,Lost
15781,24,3,345.46,4,2,2,New Customer
15782,9,3,2614.7400000000002,5,2,5,New Customer
15783,10,1,246.3,5,1,1,New Customer
15785,32,5,2328.9700000000003,4,3,5,Loyal Customer
15786,45,3,4919.0,3,2,5,Potential Loyalist
15787,25,3,933.26,4,2,3,New Customer
15789,357,1,351.3,1,1,2,Lost
15790,9,1,218.75,5,1,1,New Customer
15791,43,2,1612.69,3,1,4,Potential Loyalist
15793,14,3,965.61,4,2,4,New Customer
15795,149,1,610.01,2,1,3,Lost
15796,0,8,2708.61,5,4,5,Champion
15797,112,4,2207.4,2,3,5,At Risk
15799,75,3,884.14,2,2,3,Lost
15800,106,2,696.89,2,1,3,Lost
15801,45,3,1063.95,3,2,4,Potential Loyalist
15802,142,1,451.42,2,1,2,Lost
15803,50,1,415.82000000000005,3,1,2,Potential Loyalist
15804,0,13,4206.39,5,4,5,Champion
15805,22,17,5488.18,4,4,5,Champion
15806,45,3,784.58,3,2,3,Potential Loyalist
15807,49,3,903.9,3,2,3,Potential Loyalist
15808,305,4,3651.27,1,3,5,At Risk
15809,35,5,515.77,3,3,3,Loyal Customer
15810,78,4,1391.98,2,3,4,At Risk
15811,21,6,2218.62,4,3,5,Loyal Customer
15812,106,5,1801.14,2,3,4,At Risk
15813,207,2,1303.9099999999999,1,1,4,Lost
15814,16,4,1945.33,4,3,4,Loyal Customer
15815,63,5,2100.6,3,3,5,Loyal Customer
15819,48,4,1905.45,3,3,4,Loyal Customer
15820,319,1,206.98,1,1,1,Lost
15821,43,2,570.96,3,1,3,Potential Loyalist
15822,2,2,885.47,5,1,3,New Customer
15823,371,1,15.0,1,1,1,Lost
15825,171,1,532.94,2,1,3,Lost
15826,55,3,1654.31,3,2,4,Potential Loyalist
15827,72,14,1836.0900000000001,2,4,4,At Risk
15829,98,2,636.14,2,1,3,Lost
15830,37,1,576.0,3,1,3,Potential Loyalist
15831,57,3,794.64,3,2,3,Potential Loyalist
15832,253,1,836.79,1,1,3,Lost
15834,69,4,2225.15,3,3,5,Loyal Customer
15835,43,4,954.09,3,3,4,Loyal Customer
15836,49,1,137.37,3,1,1,Potential Loyalist
15837,64,1,391.98,3,1,2,Potential Loyalist
15838,10,19,33643.08,5,4,5,Champion
15839,32,3,1048.49,4,2,4,New Customer
15840,58,2,355.56,3,1,2,Potential Loyalist
15841,72,4,1224.06,2,3,4,At Risk
15843,303,1,118.95000000000002,1,1,1,Lost
15844,45,1,130.73999999999998,3,1,1,Potential Loyalist
15845,17,8,3711.77,4,4,5,Champion
15847,37,2,389.27,3,1,2,Potential Loyalist
15850,18,2,234.88,4,1,1,New Customer
15852,186,2,160.71,1,1,1,Lost
15853,51,1,110.8,3,1,1,Potential Loyalist
15854,3,12,2969.12,5,4,5,Champion
15855,136,5,712.24,2,3,3,At Risk
15856,3,27,16143.64,5,4,5,Champion
15857,18,1,297.0,4,1,2,New Customer
15858,15,5,1427.57,4,3,4,Loyal Customer
15860,40,8,965.16,3,4,4,Loyal Customer
15861,11,8,3146.92,5,4,5,Champion
15862,7,4,832.88,5,3,3,Loyal Customer
15863,25,2,68.84,4,1,1,New Customer
15864,21,6,1936.3200000000002,4,3,4,Loyal Customer
15865,40,3,895.13,3,2,3,Potential Loyalist
15866,100,1,211.89,2,1,1,Lost
15867,4,15,3810.14,5,4,5,Champion
15869,276,2,149.64,1,1,1,Lost
15870,32,1,351.44,4,1,2,New Customer
15872,14,2,316.25,4,1,2,New Customer
15874,63,7,4405.88,3,4,5,Loyal Customer
15877,1,2,490.33,5,1,3,New Customer
15880,368,1,329.03000000000003,1,1,2,Lost
15881,311,5,501.39000000000004,1,3,3,At Risk
15882,198,4,516.36,1,3,3,At Risk
15883,1,2,396.48,5,1,2,New Customer
15885,92,3,379.35,2,2,2,Lost
15886,59,1,181.09,3,1,1,Potential Loyalist
15888,80,1,168.31,2,1,1,Lost
15889,156,2,420.07,2,1,2,Lost
15891,226,1,511.68,1,1,3,Lost
15894,252,2,258.25,1,1,2,Lost
15895,149,1,179.17,2,1,1,Lost
15897,193,2,208.59,1,1,1,Lost
15898,0,5,1383.83,5,3,4,Loyal Customer
15899,368,1,56.25,1,1,1,Lost
15900,23,1,337.28,4,1,2,New Customer
15901,16,3,351.73,4,2,2,New Customer
15903,9,7,5126.76,5,4,5,Champion
15904,7,1,164.68,5,1,1,New Customer
15906,19,7,1567.69,4,4,4,Champion
15907,3,3,882.72,5,2,3,New Customer
15909,173,1,191.94,2,1,1,Lost
15910,0,8,1228.88,5,4,4,Champion
15912,177,2,264.62,2,1,2,Lost
15916,15,8,1502.8600000000001,4,4,4,Champion
15917,247,1,123.1,1,1,1,Lost
15918,190,2,334.23,1,1,2,Lost
15919,19,2,525.69,4,1,3,New Customer
15920,153,4,167.5,2,3,1,At Risk
15921,172,1,323.03000000000003,2,1,2,Lost
15922,372,1,369.5,1,1,2,Lost
15923,372,1,127.08,1,1,1,Lost
15925,193,1,207.15,1,1,1,Lost
15930,66,1,426.63,3,1,2,Potential Loyalist
15932,3,8,2495.87,5,4,5,Champion
15933,20,3,1107.46,4,2,4,New Customer
15935,238,2,416.86,1,1,2,Lost
15937,63,1,145.35,3,1,1,Potential Loyalist
15938,111,5,404.58,2,3,2,At Risk
15939,89,15,6115.01,2,4,5,At Risk
15940,310,1,35.8,1,1,1,Lost
15942,133,1,337.44,2,1,2,Lost
15944,276,1,325.1,1,1,2,Lost
15945,364,1,181.0,1,1,1,Lost
15947,82,1,1708.24,2,1,4,Lost
15948,7,2,955.24,5,1,4,New Customer
15949,16,2,364.72,4,1,2,New Customer
15950,31,4,1744.71,4,3,4,Loyal Customer
15951,8,2,708.22,5,1,3,New Customer
15952,33,4,781.91,3,3,3,Loyal Customer
15953,14,8,1657.28,4,4,4,Champion
15955,23,14,4416.26,4,4,5,Champion
15957,31,1,428.89,4,1,2,New Customer
15958,73,1,104.35,2,1,1,Lost
15963,19,2,470.76,4,1,2,New Customer
15965,16,4,808.87,4,3,3,Loyal Customer
15967,22,2,397.68,4,1,2,New Customer
15969,2,3,666.1,5,2,3,New Customer
15970,303,1,314.1,1,1,2,Lost
15971,17,12,4199.85,4,4,5,Champion
15973,366,1,307.82000000000005,1,1,2,Lost
15974,38,7,3442.15,3,4,5,Loyal Customer
15975,83,1,371.01,2,1,2,Lost
15976,164,2,427.64,2,1,2,Lost
15977,16,2,1054.73,4,1,4,New Customer
15978,76,1,1098.78,2,1,4,Lost
15980,88,3,2398.86,2,2,5,Lost
15981,24,8,3408.48,4,4,5,Champion
15983,21,4,1465.12,4,3,4,Loyal Customer
15984,2,10,2780.63,5,4,5,Champion
15985,122,2,1142.42,2,1,4,Lost
15986,29,1,168.12,4,1,1,New Customer
15987,11,7,1432.77,5,4,4,Champion
15988,18,1,156.78,4,1,1,New Customer
15990,43,2,792.11,3,1,3,Potential Loyalist
15992,3,1,41.989999999999995,5,1,1,New Customer
15993,8,7,2777.67,5,4,5,Champion
15994,54,1,414.27,3,1,2,Potential Loyalist
15996,87,6,1032.58,2,3,4,At Risk
15998,36,5,3080.22,3,3,5,Loyal Customer
16000,2,3,12393.7,5,2,5,New Customer
16003,29,5,2735.37,4,3,5,Loyal Customer
16005,11,4,578.71,5,3,3,Loyal Customer
16006,210,1,101.4,1,1,1,Lost
16007,47,4,1693.81,3,3,4,Loyal Customer
16008,23,3,478.78,4,2,2,New Customer
16009,21,4,972.11,4,3,4,Loyal Customer
16010,245,3,392.4,1,2,2,Lost
16011,7,16,3352.96,5,4,5,Champion
16012,34,3,1415.29,3,2,4,Potential Loyalist
16013,3,47,37130.6,5,4,5,Champion
16014,37,3,646.83,3,2,3,Potential Loyalist
16015,3,3,704.55,5,2,3,New Customer
16016,2,8,1465.51,5,4,4,Champion
16017,46,1,211.88,3,1,1,Potential Loyalist
16018,38,2,408.90000000000003,3,1,2,Potential Loyalist
16019,46,9,3786.2400000000002,3,4,5,Loyal Customer
16020,16,3,851.01,4,2,3,New Customer
16022,259,1,602.63,1,1,3,Lost
16023,45,3,719.81,3,2,3,Potential Loyalist
16024,11,1,251.03,5,1,2,New Customer
16025,29,1,439.65999999999997,4,1,2,New Customer
16026,42,1,236.09,3,1,1,Potential Loyalist
16027,91,6,934.62,2,3,4,At Risk
16029,38,63,80850.84,3,4,5,Loyal Customer
16030,309,1,331.24,1,1,2,Lost
16031,91,2,547.9,2,1,3,Lost
16033,5,20,8778.82,5,4,5,Champion
16034,195,3,437.7,1,2,2,Lost
16036,86,2,758.92,2,1,3,Lost
16037,269,3,855.02,1,2,3,Lost
16038,7,3,471.78000000000003,5,2,2,New Customer
16040,64,3,1313.55,3,2,4,Potential Loyalist
16041,30,3,3166.4,4,2,5,New Customer
16042,21,5,1177.47,4,3,4,Loyal Customer
16043,37,4,773.99,3,3,3,Loyal Customer
16045,119,4,1340.7,2,3,4,At Risk
16048,372,2,256.44,1,1,2,Lost
16049,39,3,1074.81,3,2,4,Potential Loyalist
16050,173,1,137.9,2,1,1,Lost
16052,53,1,362.06,3,1,2,Potential Loyalist
16053,32,2,1511.95,4,1,4,New Customer
16054,144,1,783.9,2,1,3,Lost
16055,220,1,134.8,1,1,1,Lost
16056,44,1,650.75,3,1,3,Potential Loyalist
16057,15,7,2263.12,4,4,5,Champion
16059,65,6,1453.16,3,3,4,Loyal Customer
16062,9,4,1153.62,5,3,4,Loyal Customer
16063,259,1,335.32,1,1,2,Lost
16065,364,1,367.14,1,1,2,Lost
16066,16,5,1521.04,4,3,4,Loyal Customer
16070,21,2,852.15,4,1,3,New Customer
16071,44,1,326.24,3,1,2,Potential Loyalist
16072,287,1,584.3199999999999,1,1,3,Lost
16073,296,1,122.39999999999999,1,1,1,Lost
16076,2,10,2234.73,5,4,5,Champion
16078,283,1,79.2,1,1,1,Lost
16079,16,3,1352.0,4,2,4,New Customer
16080,81,2,217.16,2,1,1,Lost
16081,55,5,2799.42,3,3,5,Loyal Customer
16083,100,2,1317.62,2,1,4,Lost
16084,298,1,436.18,1,1,2,Lost
16085,22,5,981.51,4,3,4,Loyal Customer
16086,58,5,1121.39,3,3,4,Loyal Customer
16091,154,2,315.06,2,1,2,Lost
16092,114,3,817.86,2,2,3,Lost
16093,106,1,17.0,2,1,1,Lost
16094,11,4,1078.23,5,3,4,Loyal Customer
16096,263,1,320.62,1,1,2,Lost
16097,239,1,185.04999999999998,1,1,1,Lost
16098,87,7,2005.63,2,4,4,At Risk
16099,49,3,731.9,3,2,3,Potential Loyalist
16101,70,1,1290.7,3,1,4,Potential Loyalist
16102,41,3,1842.14,3,2,4,Potential Loyalist
16103,6,6,1429.64,5,3,4,Loyal Customer
16104,61,1,298.21,3,1,2,Potential Loyalist
16105,248,1,336.96,1,1,2,Lost
16106,65,1,108.38,3,1,1,Potential Loyalist
16107,17,7,3204.1600000000003,4,4,5,Champion
16108,84,1,842.5,2,1,3,Lost
16109,218,2,611.88,1,1,3,Lost
16110,44,3,1320.95,3,2,4,Potential Loyalist
16112,142,4,195.73999999999998,2,3,1,At Risk
16113,182,1,161.38,1,1,1,Lost
16114,170,1,135.75000000000003,2,1,1,Lost
16115,9,8,1660.8799999999999,5,4,4,Champion
16116,211,1,612.78,1,1,3,Lost
16117,189,1,232.21,1,1,1,Lost
16119,7,2,423.36,5,1,2,New Customer
16120,58,4,1309.14,3,3,4,Loyal Customer
16121,56,2,854.66,3,1,3,Potential Loyalist
16122,72,4,684.4200000000001,2,3,3,At Risk
16123,51,1,307.78,3,1,2,Potential Loyalist
16124,316,1,249.0,1,1,1,Lost
16125,366,1,289.35,1,1,2,Lost
16126,28,4,6287.77,4,3,5,Loyal Customer
16127,38,1,656.25,3,1,3,Potential Loyalist
16128,17,5,1880.22,4,3,4,Loyal Customer
16131,51,6,3506.54,3,3,5,Loyal Customer
16133,3,33,14589.04,5,4,5,Champion
16134,21,2,618.09,4,1,3,New Customer
16135,262,1,517.55,1,1,3,Lost
16136,59,3,709.38,3,2,3,Potential Loyalist
16139,18,3,635.41,4,2,3,New Customer
16140,65,2,725.18,3,1,3,Potential Loyalist
16141,87,1,620.4,2,1,3,Lost
16142,249,1,535.34,1,1,3,Lost
16143,2,6,2424.94,5,3,5,Loyal Customer
16144,246,1,175.2,1,1,1,Lost
16145,8,11,3799.4900000000002,5,4,5,Champion
16146,156,3,734.13,2,2,3,Lost
16147,133,1,375.0,2,1,2,Lost
16148,295,1,76.32000000000001,1,1,1,Lost
16149,4,2,280.52,5,1,2,New Customer
16150,42,5,2053.02,3,3,4,Loyal Customer
16152,268,1,1829.04,1,1,4,Lost
16153,49,5,1824.23,3,3,4,Loyal Customer
16156,8,9,3092.04,5,4,5,Champion
16157,15,3,656.69,4,2,3,New Customer
16159,281,1,348.2,1,1,2,Lost
16160,64,2,1025.44,3,1,4,Potential Loyalist
16161,1,19,5533.67,5,4,5,Champion
16162,251,1,37.4,1,1,1,Lost
16163,231,2,856.6,1,1,3,Lost
16164,16,3,822.48,4,2,3,New Customer
16168,10,27,3787.6,5,4,5,Champion
16169,7,4,1822.97,5,3,4,Loyal Customer
16170,50,6,1885.05,3,3,4,Loyal Customer
16171,58,1,73.2,3,1,1,Potential Loyalist
16172,94,5,1140.21,2,3,4,At Risk
16173,15,6,1418.32,4,3,4,Loyal Customer
16174,125,3,1009.5500000000001,2,2,4,Lost
16175,93,4,1037.59,2,3,4,At Risk
16177,49,1,331.95,3,1,2,Potential Loyalist
16178,137,1,197.9,2,1,1,Lost
16179,60,1,215.83,3,1,1,Potential Loyalist
16180,99,8,10254.18,2,4,5,At Risk
16181,72,1,305.54,2,1,2,Lost
16182,71,4,6617.65,3,3,5,Loyal Customer
16183,66,1,338.71000000000004,3,1,2,Potential Loyalist
16184,63,6,1158.79,3,3,4,Loyal Customer
16185,16,2,529.41,4,1,3,New Customer
16186,22,12,4006.94,4,4,5,Champion
16187,31,15,6911.4400000000005,4,4,5,Champion
16188,44,4,981.86,3,3,4,Loyal Customer
16189,15,2,215.48,4,1,1,New Customer
16190,39,1,215.08,3,1,1,Potential Loyalist
16191,2,13,5180.52,5,4,5,Champion
16193,236,1,314.45,1,1,2,Lost
16198,74,1,400.68100000000004,2,1,2,Lost
16200,3,2,1068.8700000000001,5,1,4,New Customer
16201,2,4,1863.47,5,3,4,Loyal Customer
16202,360,1,365.27,1,1,2,Lost
16203,58,4,592.9,3,3,3,Loyal Customer
16204,22,1,384.18,4,1,2,New Customer
16205,30,4,757.63,4,3,3,Loyal Customer
16206,54,4,537.0600000000001,3,3,3,Loyal Customer
16207,24,1,394.38,4,1,2,New Customer
16208,44,2,664.26,3,1,3,Potential Loyalist
16209,88,5,2262.62,2,3,5,At Risk
16210,1,18,21086.3,5,4,5,Champion
16211,88,1,547.02,2,1,3,Lost
16212,18,2,690.34,4,1,3,New Customer
16213,78,1,159.0,2,1,1,Lost
16214,170,3,1062.75,2,2,4,Lost
16215,80,1,242.35,2,1,1,Lost
16216,266,1,914.9300000000001,1,1,3,Lost
16217,234,2,304.25,1,1,2,Lost
16218,29,7,3084.68,4,4,5,Champion
16221,36,3,860.86,3,2,3,Potential Loyalist
16222,317,1,773.5500000000001,1,1,3,Lost
16224,56,4,1295.3,3,3,4,Loyal Customer
16225,44,5,1096.32,3,3,4,Loyal Customer
16226,202,3,255.12,1,2,2,Lost
16227,224,1,314.22,1,1,2,Lost
16229,86,2,1010.6,2,1,4,Lost
16230,189,2,542.03,1,1,3,Lost
16232,43,4,990.88,3,3,4,Loyal Customer
16233,70,3,536.6800000000001,3,2,3,Potential Loyalist
16235,40,5,867.31,3,3,3,Loyal Customer
16236,77,1,432.2,2,1,2,Lost
16239,56,2,414.2,3,1,2,Potential Loyalist
16240,23,2,3718.8,4,1,5,New Customer
16241,9,13,2590.31,5,4,5,Champion
16242,7,7,3579.86,5,4,5,Champion
16243,33,2,409.1,3,1,2,Potential Loyalist
16244,211,2,1522.75,1,1,4,Lost
16245,23,3,1413.66,4,2,4,New Customer
16247,169,1,114.56,2,1,1,Lost
16248,61,1,152.94,3,1,1,Potential Loyalist
16249,52,5,1800.07,3,3,4,Loyal Customer
16250,260,2,389.44,1,1,2,Lost
16253,66,2,3683.86,3,1,5,Potential Loyalist
16255,16,8,2619.91,4,4,5,Champion
16256,266,1,752.4300000000001,1,1,3,Lost
16257,176,1,46.95,2,1,1,Lost
16258,44,5,5203.51,3,3,5,Loyal Customer
16260,50,1,1035.45,3,1,4,Potential Loyalist
16261,16,4,728.54,4,3,3,Loyal Customer
16265,8,9,5447.0,5,4,5,Champion
16266,73,7,861.89,2,4,3,At Risk
16268,70,2,667.65,3,1,3,Potential Loyalist
16270,352,1,1141.24,1,1,4,Lost
16271,2,5,1404.64,5,3,4,Loyal Customer
16272,116,1,411.7,2,1,2,Lost
16274,372,1,351.75,1,1,2,Lost
16275,196,1,559.87,1,1,3,Lost
16276,176,1,810.6000000000001,2,1,3,Lost
16278,99,1,566.38,2,1,3,Lost
16279,20,3,1502.78,4,2,4,New Customer
16281,71,1,2062.06,3,1,5,Potential Loyalist
16282,339,1,168.3,1,1,1,Lost
16283,5,5,1570.81,5,3,4,Loyal Customer
16284,30,2,812.68,4,1,3,New Customer
16287,169,1,142.5,2,1,1,Lost
16292,121,1,302.25,2,1,2,Lost
16293,21,10,2248.9900000000002,4,4,5,Champion
16295,9,4,1328.55,5,3,4,Loyal Customer
16297,268,1,301.9,1,1,2,Lost
16298,22,3,598.2,4,2,3,New Customer
16302,126,1,233.22,2,1,1,Lost
16303,25,3,5360.63,4,2,5,New Customer
16305,138,1,361.21999999999997,2,1,2,Lost
16306,213,6,632.27,1,3,3,At Risk
16308,37,4,2560.0,3,3,5,Loyal Customer
16309,105,2,706.57,2,1,3,Lost
16311,17,2,616.26,4,1,3,New Customer
16313,2,2,274.15000000000003,5,1,2,New Customer
16315,330,1,226.37,1,1,1,Lost
16316,63,8,2938.91,3,4,5,Loyal Customer
16317,119,3,1341.65,2,2,4,Lost
16318,34,1,328.15,3,1,2,Potential Loyalist
16319,217,1,404.40000000000003,1,1,2,Lost
16320,171,2,1038.46,2,1,4,Lost
16321,71,5,373.65000000000003,3,3,2,Loyal Customer
16322,0,2,326.75,5,1,2,New Customer
16323,195,1,207.50000000000003,1,1,1,Lost
16324,127,3,408.59000000000003,2,2,2,Lost
16325,46,3,594.24,3,2,3,Potential Loyalist
16326,5,14,3039.2200000000003,5,4,5,Champion
16327,13,6,3820.27,4,3,5,Loyal Customer
16330,17,3,251.91,4,2,2,New Customer
16332,27,7,1582.8,4,4,4,Champion
16333,7,22,26626.8,5,4,5,Champion
16337,36,1,151.05,3,1,1,Potential Loyalist
16338,156,1,214.79999999999998,2,1,1,Lost
16339,283,1,94.05,1,1,1,Lost
16340,106,1,534.31,2,1,3,Lost
16341,24,4,1971.87,4,3,4,Loyal Customer
16342,74,4,322.41,2,3,2,At Risk
16343,15,2,328.58,4,1,2,New Customer
16344,157,1,101.10000000000001,2,1,1,Lost
16345,43,1,565.46,3,1,3,Potential Loyalist
16347,10,2,847.45,5,1,3,New Customer
16348,31,7,1415.65,4,4,4,Champion
16349,290,1,53.5,1,1,1,Lost
16350,20,4,1116.47,4,3,4,Loyal Customer
16351,332,1,153.9,1,1,1,Lost
16352,17,2,494.44,4,1,3,New Customer
16353,3,23,6675.71,5,4,5,Champion
16354,62,2,395.8,3,1,2,Potential Loyalist
16356,197,3,211.77,1,2,1,Lost
16357,32,3,658.88,4,2,3,New Customer
16358,0,4,2027.5,5,3,4,Loyal Customer
16359,6,9,1750.92,5,4,4,Champion
16360,4,6,3450.41,5,3,5,Loyal Customer
16361,9,4,891.21,5,3,3,Loyal Customer
16362,31,5,709.99,4,3,3,Loyal Customer
16363,52,1,109.36000000000001,3,1,1,Potential Loyalist
16364,11,2,705.79,5,1,3,New Customer
16365,17,9,1540.42,4,4,4,Champion
16366,18,1,327.3,4,1,2,New Customer
16367,36,2,800.67,3,1,3,Potential Loyalist
16368,1,2,479.91,5,1,2,New Customer
16369,17,3,1545.41,4,2,4,New Customer
16370,81,4,1301.91,2,3,4,At Risk
16372,32,2,355.73,4,1,2,New Customer
16374,65,2,466.73,3,1,2,Potential Loyalist
16376,8,2,974.96,5,1,4,New Customer
16377,266,1,676.2,1,1,3,Lost
16378,246,3,362.95,1,2,2,Lost
16379,3,4,2157.4,5,3,5,Loyal Customer
16380,60,1,1743.1499999999999,3,1,4,Potential Loyalist
16383,74,2,643.76,2,1,3,Lost
16384,89,2,584.5,2,1,3,Lost
16385,59,3,554.86,3,2,3,Potential Loyalist
16386,28,2,302.57,4,1,2,New Customer
16387,322,1,94.36,1,1,1,Lost
16389,52,4,1382.07,3,3,4,Loyal Customer
16392,269,1,217.89,1,1,1,Lost
16393,1,13,3040.96,5,4,5,Champion
16394,56,5,1555.34,3,3,4,Loyal Customer
16395,60,5,1482.06,3,3,4,Loyal Customer
16398,153,2,1705.8,2,1,4,Lost
16399,18,2,408.02,4,1,2,New Customer
